file_name,difficulty_score
001,0.15191626329087277
002,0.1521005912668189
003,0.25435982832027504
004,0.1394166666666666
005,0.1394166666666666
006,0.14101178198274456
007,0.16106568832658372
008,0.16557568484640942
009,0.18937823569370793
010,0.17872591498428747
011,0.18080177655130855
012,0.1394166666666666
013,0.14511629365221437
014,0.14041666666666663
015,0.14158362958992982
016,0.14132605484521318
017,0.15467179599400616
018,0.16314931992256027
019,0.1641249905352581
020,0.1394166666666666
021,0.15158615048608873
022,0.14299744516819748
023,0.16141666666666668
024,0.14209707285668866
025,0.14297280989869668
026,0.14054302194894988
027,0.14069514385862902
028,0.15408439473859814
029,0.1786235767430243
030,0.15173003157485973
031,0.14612073633752018
