file_name,difficulty_score,Abweichung
001,0.16466929934781102,0.13533070065218897
002,0.164516087717308,0.135483912282692
003,0.14832583700010563,0.15167416299989436
004,0.15032600765892112,0.14967399234107887
005,0.19375455373949338,0.10624544626050661
006,0.14511983355027575,0.15488016644972424
007,0.2409101981951425,0.059089801804857484
008,0.31460875151789947,0.014608751517899476
009,0.30007706394480277,7.70639448027799e-05
010,0.3343621148547902,0.03436211485479024
011,0.2857208875311838,0.01427911246881619
012,0.1394166666666666,0.16058333333333338
013,0.14289300262300805,0.15710699737699194
014,0.14741666666666667,0.15258333333333332
015,0.14941666666666667,0.15058333333333332
016,0.15041666666666667,0.14958333333333332
017,0.1591212830031389,0.14087871699686108
018,0.141925009907376,0.158074990092624
019,0.1394166666666666,0.16058333333333338
020,0.1394166666666666,0.16058333333333338
021,0.16741666666666669,0.1325833333333333
022,0.15341666666666665,0.14658333333333334
023,0.15626597635840014,0.14373402364159985
024,0.15541666666666662,0.14458333333333337
025,0.1474166666666666,0.15258333333333338
026,0.14941666666666664,0.15058333333333335
027,0.14047754721078287,0.15952245278921712
028,0.1435983608332667,0.15640163916673328
029,0.1777063084916407,0.12229369150835928
030,0.17634049379397324,0.12365950620602675
031,0.19272962083850667,0.10727037916149332
032,0.172165848795741,0.12783415120425898
033,0.16940448807506567,0.13059551192493432
034,0.1394166666666666,0.16058333333333338
035,0.1394166666666666,0.16058333333333338
036,0.14192778394036515,0.15807221605963484
037,0.14073023781243044,0.15926976218756955
038,0.13978559249056585,0.16021440750943414
039,0.1416783391061149,0.15832166089388508
040,0.1394166666666666,0.16058333333333338
