file_name,difficulty_score,Abweichung
001,0.15317223074102063,0.023172230741020622
002,0.15814857321357464,0.02814857321357464
003,0.1394166666666666,0.009416666666666601
004,0.14089621470523064,0.010896214705230639
005,0.14175481451759114,0.011754814517591139
006,0.1394166666666666,0.009416666666666601
007,0.14463785363070195,0.014637853630701941
008,0.1471807498827215,0.017180749882721502
009,0.14055740486312407,0.010557404863124065
010,0.13954458833333327,0.00954458833333327
011,0.14348328049551634,0.013483280495516337
012,0.16263270578863565,0.03263270578863564
013,0.156985781631834,0.026985781631833988
014,0.15528475116482665,0.025284751164826647
015,0.1450715744792514,0.015071574479251393
016,0.14129936193132156,0.011299361931321555
017,0.16174527894357385,0.031745278943573846
018,0.172810039116127,0.04281003911612699
019,0.15427693379339152,0.02427693379339152
020,0.15112784126686873,0.02112784126686873
021,0.1394166666666666,0.009416666666666601
022,0.14179122950655837,0.011791229506558365
023,0.14262808359105025,0.012628083591050249
024,0.1394166666666666,0.009416666666666601
025,0.1394166666666666,0.009416666666666601
026,0.1394166666666666,0.009416666666666601
027,0.14019690342486296,0.010196903424862958
028,0.1409429133106427,0.010942913310642705
029,0.1491319189231731,0.01913191892317309
030,0.15310448034966584,0.023104480349665835
031,0.13993207747197633,0.00993207747197633
032,0.14076158465993302,0.010761584659933016
033,0.1825078816370221,0.05250788163702211
