file_name,difficulty_score,Abweichung
001,0.15940764915245495,0.11059235084754507
002,0.1483279552431221,0.12167204475687793
003,0.16277679282977156,0.10722320717022846
004,0.14450820371493608,0.12549179628506393
005,0.16486519472092387,0.10513480527907615
006,0.17414111806347302,0.095858881936527
007,0.15066738239577063,0.11933261760422939
008,0.1480163492125928,0.12198365078740722
009,0.1394166666666666,0.1305833333333334
010,0.1394166666666666,0.1305833333333334
011,0.1401411413293867,0.1298588586706133
012,0.1395214916666666,0.1304785083333334
013,0.14250936563714475,0.12749063436285527
014,0.15568106145636426,0.11431893854363576
015,0.18564867577868593,0.08435132422131408
016,0.17995150865073414,0.09004849134926587
017,0.16306897212024143,0.10693102787975858
018,0.16413796400727707,0.10586203599272295
019,0.14252837590050182,0.1274716240994982
020,0.14261968610413828,0.12738031389586174
021,0.141439391340433,0.128560608659567
022,0.14259514370643933,0.1274048562935607
023,0.14263814095850263,0.12736185904149738
024,0.14072424951567103,0.129275750484329
025,0.14449100050939104,0.12550899949060898
026,0.1428575055862323,0.1271424944137677
027,0.14371207110317977,0.12628792889682025
028,0.14225637217569753,0.12774362782430249
029,0.14109051209255888,0.12890948790744114
030,0.16301605281859827,0.10698394718140175
031,0.15298286493785254,0.11701713506214748
032,0.15709364567178905,0.11290635432821097
033,0.1615029260761095,0.10849707392389052
