file_name,difficulty_score,Abweichung
001,0.16075455413226136,0.10924544586773866
002,0.14320868512571594,0.12679131487428408
003,0.1451071234420753,0.12489287655792472
004,0.1492626418031817,0.12073735819681833
005,0.19961235447285383,0.07038764552714619
006,0.21658977628193088,0.05341022371806914
007,0.15913281153576317,0.11086718846423685
008,0.15637614378334386,0.11362385621665616
009,0.15297512074466846,0.11702487925533156
010,0.1446316036233273,0.1253683963766727
011,0.1407203935131489,0.1292796064868511
012,0.1394166666666666,0.1305833333333334
013,0.1604243703783317,0.10957562962166831
014,0.18474642615691309,0.08525357384308693
015,0.19621178842788267,0.07378821157211735
016,0.17997244460632245,0.09002755539367757
017,0.20708721031898936,0.06291278968101066
018,0.14015193204017004,0.12984806795982998
019,0.18902503588805386,0.08097496411194616
020,0.19762831118030877,0.07237168881969125
021,0.167759264321778,0.102240735678222
022,0.15041168483183615,0.11958831516816387
023,0.19773998608240761,0.0722600139175924
024,0.19531805245435466,0.07468194754564536
025,0.21274691129871492,0.05725308870128509
026,0.140539244294679,0.129460755705321
027,0.14093276329900128,0.12906723670099873
028,0.18361363740053915,0.08638636259946086
029,0.17594732750195963,0.09405267249804039
030,0.1575160683099984,0.11248393169000162
031,0.1529657333356087,0.11703426666439132
