file_name,difficulty_score,Abweichung
001,0.15634424219826146,0.016344242198261444
002,0.1412481337270662,0.0012481337270661974
003,0.1520733865026668,0.012073386502666789
004,0.14467153091798143,0.00467153091798142
005,0.14744760090841474,0.007447600908414731
006,0.14863489099232058,0.008634890992320565
007,0.143807425559861,0.003807425559860994
008,0.1394166666666666,0.0005833333333334079
009,0.1449269431766499,0.004926943176649878
010,0.1534592081135311,0.013459208113531074
011,0.1570347207315996,0.01703472073159959
012,0.1586416849305761,0.01864168493057608
013,0.14477738716554764,0.004777387165547625
014,0.15246021609962293,0.012460216099622917
015,0.1441753295325199,0.004175329532519895
016,0.1418679474806141,0.001867947480614085
017,0.14180223490756502,0.001802234907565009
018,0.14367321244727405,0.0036732124472740324
019,0.15914970965390854,0.019149709653908525
020,0.17085842580034993,0.03085842580034992
021,0.15410877528473013,0.014108775284730118
022,0.16846814930265544,0.028468149302655427
023,0.1523497244425482,0.012349724442548199
024,0.1401506855766411,0.00015068557664107973
025,0.14193921037773166,0.0019392103777316483
026,0.15363919168983112,0.013639191689831104
027,0.1602500653703163,0.02025006537031629
028,0.16519671804021482,0.02519671804021481
029,0.15741666666666668,0.017416666666666664
030,0.15694267122777064,0.016942671227770628
031,0.1394166666666666,0.0005833333333334079
032,0.15052109958322368,0.01052109958322367
033,0.14172135985123946,0.0017213598512394457
