file_name,difficulty_score,Abweichung
001,0.17289150126023947,0.07710849873976053
002,0.15741666666666668,0.09258333333333332
003,0.15641666666666665,0.09358333333333335
004,0.15541666666666662,0.09458333333333338
005,0.1617339854609908,0.0882660145390092
006,0.15506369413391066,0.09493630586608934
007,0.1729392260787299,0.07706077392127009
008,0.1394166666666666,0.1105833333333334
009,0.21046877372110595,0.03953122627889405
010,0.1394166666666666,0.1105833333333334
011,0.1394166666666666,0.1105833333333334
012,0.1394166666666666,0.1105833333333334
013,0.16659448076186328,0.08340551923813672
014,0.1394166666666666,0.1105833333333334
015,0.19741419899408294,0.05258580100591706
016,0.19328846496974808,0.05671153503025192
017,0.17666513112572801,0.07333486887427199
018,0.1638306720497393,0.0861693279502607
019,0.14292737576241082,0.10707262423758918
020,0.15975793326126123,0.09024206673873877
021,0.1394166666666666,0.1105833333333334
022,0.16758634404210337,0.08241365595789663
023,0.1394166666666666,0.1105833333333334
024,0.16441666666666666,0.08558333333333334
025,0.16506688579567916,0.08493311420432084
026,0.20163516592815042,0.04836483407184958
027,0.19037504180237255,0.05962495819762745
028,0.2010256363301789,0.04897436366982111
029,0.18641666666666667,0.06358333333333333
030,0.17992401960745644,0.07007598039254356
031,1.0635991398470244,0.8135991398470244
032,0.17906418366931962,0.07093581633068038
033,0.19378072391686393,0.056219276083136066
034,0.15821509363900074,0.09178490636099926
035,0.15776636041402958,0.09223363958597042
036,0.20729620685247674,0.04270379314752326
037,0.1394166666666666,0.1105833333333334
038,0.1394166666666666,0.1105833333333334
039,0.1394166666666666,0.1105833333333334
040,0.14066270215174412,0.10933729784825588
041,0.14101592445845534,0.10898407554154466
