file_name,difficulty_score,Abweichung
001,0.1394166666666666,0.1305833333333334
002,0.16219366582875602,0.107806334171244
003,0.1729440811171097,0.09705591888289031
004,0.16964830761527824,0.10035169238472177
005,0.16008563218830063,0.10991436781169939
006,0.1581751405536921,0.1118248594463079
007,0.15912320361482438,0.11087679638517564
008,0.16057684340492176,0.10942315659507826
009,0.16096047318544288,0.10903952681455714
010,0.15723157214521674,0.11276842785478328
011,0.15480282270645038,0.11519717729354964
012,0.15822453549444265,0.11177546450555736
013,0.3414359575132333,0.07143595751323328
014,0.15404982486229193,0.11595017513770808
015,0.16217794366876145,0.10782205633123856
016,0.16004655750510918,0.10995344249489084
017,0.17682499507877592,0.0931750049212241
018,0.16254191191074782,0.1074580880892522
019,0.1628643446752441,0.10713565532475591
020,0.15084718307429076,0.11915281692570925
021,0.15236424196626486,0.11763575803373516
022,0.14279848329877198,0.12720151670122803
023,0.15824625751201932,0.1117537424879807
024,0.17327296780744564,0.09672703219255438
025,0.1623606560389324,0.10763934396106761
026,0.1562679388185172,0.11373206118148282
027,0.1551422724834445,0.11485772751655551
028,0.1617655947028932,0.10823440529710682
029,0.15441666666666665,0.11558333333333337
