file_name,difficulty_score,Abweichung
001,0.1926837919953123,0.027316208004687703
002,0.24971637577427716,0.02971637577427716
003,0.17810145078692186,0.041898549213078146
004,0.16641666666666674,0.05358333333333326
005,0.18756543040066664,0.03243456959933336
006,0.1705713202633076,0.049428679736692405
007,0.2153280470410652,0.0046719529589348
008,0.2291450844851661,0.0091450844851661
009,0.19060172062080916,0.029398279379190845
010,0.19377221493884259,0.026227785061157416
011,0.18425896008798634,0.03574103991201366
012,0.17215451588290667,0.04784548411709333
013,0.16742068406346844,0.05257931593653156
014,0.16841666666666666,0.05158333333333334
015,0.19780045414357983,0.022199545856420172
016,0.16741666666666674,0.05258333333333326
017,0.16741666666666674,0.05258333333333326
018,0.15941666666666665,0.06058333333333335
019,0.15741666666666668,0.06258333333333332
020,0.15941666666666665,0.06058333333333335
021,0.16281415443817318,0.05718584556182682
022,0.1636678865990834,0.056332113400916595
023,0.178705157203764,0.04129484279623599
024,0.19041666666666668,0.029583333333333323
025,0.24334448427227406,0.023344484272274063
026,0.19317624724794147,0.026823752752058533
027,0.24388925431351183,0.023889254313511826
028,0.15041666666666667,0.06958333333333333
029,0.17241666666666675,0.047583333333333255
030,0.2115961738948526,0.008403826105147394
031,1.0162162543417927,0.7962162543417928
032,1.0251267039917213,0.8051267039917214
033,1.0319950871287267,0.8119950871287267
