file_name,difficulty_score,Abweichung
001,0.7895372586178052,0.2895372586178052
002,0.28025489855116886,0.21974510144883114
003,0.37784388281404196,0.12215611718595804
004,0.5195662139589888,0.019566213958988832
005,0.34768370008330446,0.15231629991669554
006,1.2247033636686229,0.7247033636686229
007,1.2682604945913456,0.7682604945913456
008,1.1608281175388961,0.6608281175388961
009,1.1970881985463555,0.6970881985463555
010,0.1467722149388425,0.3532277850611575
011,1.1737557576767166,0.6737557576767166
012,0.1394166666666666,0.36058333333333337
013,0.1394166666666666,0.36058333333333337
014,0.1394166666666666,0.36058333333333337
015,0.1394166666666666,0.36058333333333337
016,0.1394166666666666,0.36058333333333337
017,0.1394166666666666,0.36058333333333337
018,0.1394166666666666,0.36058333333333337
019,0.1394166666666666,0.36058333333333337
020,0.1394166666666666,0.36058333333333337
021,0.1394166666666666,0.36058333333333337
022,0.1394166666666666,0.36058333333333337
023,0.1394166666666666,0.36058333333333337
024,0.1394166666666666,0.36058333333333337
025,0.1394166666666666,0.36058333333333337
026,0.1394166666666666,0.36058333333333337
027,0.1394166666666666,0.36058333333333337
028,0.1394166666666666,0.36058333333333337
029,0.1394166666666666,0.36058333333333337
030,0.1394166666666666,0.36058333333333337
031,0.1394166666666666,0.36058333333333337
032,0.1394166666666666,0.36058333333333337
