file_name,difficulty_score,Abweichung
001,0.17050912427366616,0.05949087572633385
002,0.17236192758622204,0.05763807241377797
003,0.22913582047358116,0.0008641795264188457
004,0.22231651992037774,0.0076834800796222735
005,0.1394166666666666,0.0905833333333334
006,0.14115002535658946,0.08884997464341055
007,0.14264792881661034,0.08735207118338967
008,0.14361810674137762,0.08638189325862239
009,0.16032630715736929,0.06967369284263072
010,0.18200574342352194,0.04799425657647807
011,0.1394166666666666,0.0905833333333334
012,0.16199070786806227,0.06800929213193774
013,0.17684744144207643,0.053152558557923585
014,0.15600102088693488,0.07399897911306513
015,0.15350886085993623,0.07649113914006378
016,0.1443482591460617,0.08565174085393831
017,0.14150141375432362,0.08849858624567639
018,0.1412651924012164,0.0887348075987836
019,0.13931298322645694,0.09068701677354307
020,0.140068763198179,0.089931236801821
021,0.14134233388899836,0.08865766611100165
022,0.1416912765994034,0.08830872340059662
023,0.1430554041045295,0.08694459589547052
024,0.14158279428515402,0.08841720571484599
025,0.14234517411663342,0.0876548258833666
026,0.1394166666666666,0.0905833333333334
027,0.14196340685426942,0.08803659314573059
028,0.1394166666666666,0.0905833333333334
029,0.13945258083013803,0.09054741916986198
030,0.14068109769731946,0.08931890230268055
031,0.15213867964283048,0.07786132035716953
032,0.160173465201628,0.069826534798372
